idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,cd6e2dce-dfc1-4317-a3b4-71e84181ca0b,859472035,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154878,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,ceabe0ad-50e2-4bba-8cf3-d3afe85002c2,859499585,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154686,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,torres strait,NA,Thursday Island,1948,NA,Not Mounted,NA
yes,yes,d50430ba-5757-4ad5-89bd-fc50c325fcf2,859428450,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154700,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,cape york,NA,Iron Range,1948,NA,Not Mounted,NA
yes,yes,d643d275-5f70-4500-bbaf-0d92664d6570,1066614174,2292f5d5-d39f-4944-be72-fa5dd62f581c,a79c2b50-6c8a-11de-8226-b8a03c50a862,qm,mammals,j1894,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,NA,NA,Cape York Peninsula,NA,NA,NA,NA
yes,yes,d6659f86-48e6-44ad-bc7c-fcaf1a8a092c,859428440,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154698,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,cape york,NA,Iron Range,1948,NA,Not Mounted,NA
yes,yes,d6b3abac-a808-4206-ae24-36522061e6bb,859491839,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-194226,hipposideros ater aruensis,"Hipposideros ater aruensis Gray, 1858",australia,queensland,innisfail,NA,"Bramston Beach, McDonald's Cave.",1959,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,d71f06c0-ad74-4e25-9632-93acdebecd92,859424937,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-183572,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,chillagoe,NA,Chillagoe Caves,1959,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,d9d5c2a9-c592-4ed4-91c6-7ab4661a60ec,859499590,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154687,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,torres strait,NA,Thursday Island,1948,NA,Not Mounted,NA
yes,yes,da47e970-5ad7-4cad-8f26-dd5c381d0e91,859424962,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-183577,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,chillagoe,NA,Chillagoe Caves,1959,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,ddb5546e-672f-4ef3-bac8-32068f778995,859494227,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154711,hipposideros semoni,"Hipposideros semoni Matschie, 1903",australia,queensland,cape york,NA,"U. Nesbit River, Rocky Scrub",1948,NA,Not Mounted,NA
yes,yes,df3d8a8a-02d1-4424-8f0b-c4b5cf5a7285,859428446,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154699,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,cape york,NA,Iron Range,1948,NA,NA,NA
yes,yes,e38da969-4c98-4b76-a394-a421949c5a0f,859456210,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154894,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,coen,NA,"Rothwell Mine, Coen",1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,e44b80d5-f1ae-4eef-8cc2-1ec845c2e0be,859472094,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154681,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,Not Mounted,NA
yes,yes,e4a51de7-0c69-464b-bb68-b07f8c8c018f,859472000,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154874,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,e8e5bb9f-35c5-49b9-b07b-373b4e354867,859456535,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154896,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,coen,NA,"Rothwell Mine, Coen",1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,ec6c128a-2330-49ba-873d-556c63a37223,859424932,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-183571,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,chillagoe,NA,Chillagoe Caves,1959,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,eec36ac9-2bfe-4c1a-ad61-211f59b58bca,859472134,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154862,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f0432ad0-117a-41a0-83f7-cfbb82d24197,859472008,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154876,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f1a82776-3bcf-4b22-b8c6-3ba86fe25396,859533927,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-196631,hipposideros ater aruensis,"Hipposideros ater aruensis Gray, 1858",australia,queensland,NA,NA,"Shipton's Flat, S of Cooktown",1967,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f1eaab70-e123-40c7-a973-7ed079e8ffed,859456196,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154890,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,coen,NA,"Rothwell Mine, Coen",1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f3048e95-5c5c-4d76-9cf2-caa711933ee4,859428627,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154692,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Iron Range,1948,NA,Not Mounted,NA
yes,yes,f32bb9e9-b241-47e4-b1cf-2dc87b214895,859471986,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154871,hipposideros galeritus galeritus,Hipposideros galeritus galeritus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f4be7e2b-5c6e-47f6-8926-1582b28a60e6,859462506,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154886,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,"Iron Range, Gordon Mine",1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f6199f7d-cb00-49bf-b5f9-1ca85121e02f,859472139,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154863,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f71e9eab-2d4d-46ad-8755-8a8042c40cec,859424952,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-183575,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,chillagoe,NA,Chillagoe Caves,1959,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,f852b62d-8423-4b0c-8652-c5d3c3ffe30d,859471991,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154872,hipposideros galeritus galeritus,Hipposideros galeritus galeritus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,fb66dc7e-796a-47f6-8957-a4640cded7ac,859472107,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154684,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,Not Mounted,NA
yes,yes,fe136bf5-b2a6-43d9-833b-8b9a85c05415,859424967,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-183578,hipposideros diadema reginae,"Hipposideros diadema reginae Troughton, 1937",australia,queensland,chillagoe,NA,Chillagoe Caves,1959,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,fe380781-208d-46e3-847e-79135ee14703,859472051,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154670,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,NA,NA
yes,yes,ffc31b8e-8d1a-4f16-8d3f-65c0d74ebbbf,859472154,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-154866,hipposideros cervinus cervinus,Hipposideros cervinus cervinus,australia,queensland,cape york,NA,Somerset,1948,NA,"Fluid, Whole Body, With Skin",NA
NA,yes,NA,2595781677,NA,b7e93c79-44a6-4d9c-8b78-dcb62033fb0d,NA,NA,NA,NA,"Hipposideros cervinus (Gould, 1854)",australia,queensland,NA,NA,Cape York and Albany Island,NA,NA,NA,NA
yes,yes,9eca8270-2923-4d10-9f51-96aa471000b0,732006378,c1fa848f-ec37-4cdb-930b-c38de2ae63e6,7c93d290-6c8b-11de-8226-b8a03c50a862,wam,mamm,m53866,hipposideros ater,"Hipposideros ater gilberti Johnson, 1959",australia,western australia,NA,purnululu ranger station,PURNULULU NATIONAL PARK,2003,NA,Wet; Formalin & Alcohol,NA
yes,yes,6097e91c-e1e4-4921-b7c0-7615d104a6d6,1086200599,c1fa848f-ec37-4cdb-930b-c38de2ae63e6,7c93d290-6c8b-11de-8226-b8a03c50a862,wam,mamm,m61944,hipposideros ater,"Hipposideros ater Templeton, 1848",australia,western australia,NA,wyndham,Wyndham area,NA,NA,Wet; Formalin & Alcohol,NA
yes,yes,06c8bfdd-a90d-4f51-a9dd-58ed0cf52431,2332638694,a5fe6f13-2121-41dd-a036-dae15546ad91,609217ee-054d-441d-a850-356cbc2fb385,nhmo,dma,nhmo-dma-27367/2-p,"hipposideros muscinus thomas and doria, 1886","Hipposideros muscinus (Thomas & Doria, 1886)",australia,NA,NA,NA,"Mary River, North Australia",1895,NA,Preserved specimen,NA
yes,yes,ce97ddd8-fd1d-4b9d-a8c4-69019a01ae4b,2332636103,a5fe6f13-2121-41dd-a036-dae15546ad91,609217ee-054d-441d-a850-356cbc2fb385,nhmo,dma,nhmo-dma-27367/1-p,"hipposideros muscinus thomas and doria, 1886","Hipposideros muscinus (Thomas & Doria, 1886)",australia,NA,NA,NA,"Mary River, North Australia",1895,NA,Preserved specimen,NA
yes,yes,f0ad547c-af5b-45da-b5de-3e3b3cde0908,1066623680,2292f5d5-d39f-4944-be72-fa5dd62f581c,a79c2b50-6c8a-11de-8226-b8a03c50a862,qm,mammals,jm14618,hipposideros ater,"Hipposideros ater Templeton, 1848",australia,NA,NA,NA,No data,NA,NA,Spirit,NA
NA,yes,NA,1919794118,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,26.3.11.203,NA,"Hipposideros cervinus (Gould, 1854)",australia,NA,NA,NA,"Cowal Creek, Cape York. peninsula.  910.",1924,NA,NA,NA
NA,yes,NA,1919784188,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1897.4.12.7,NA,"Hipposideros stenotis Thomas, 1913",australia,NA,NA,NA,"Mary River, N. Australia /",1895,NA,NA,NA
NA,yes,NA,1919782948,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1845.5.13.3,NA,"Rhinonicteris aurantia (Gray, 1845)",australia,NA,NA,NA,"Port Essington, Victoria,  N.Australia /",NA,NA,NA,NA
NA,yes,NA,1919783179,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1855.11.7.13,NA,"Hipposideros cervinus (Gould, 1854)",australia,NA,NA,NA,"Albany Id., Cape York, Queensland /",NA,NA,NA,NA
NA,yes,NA,1919783508,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1866.4.23.7,NA,"Hipposideros ater Templeton, 1848",australia,NA,NA,NA,"Port Albany, Cape York, N.Queensland  /",NA,NA,NA,NA
NA,yes,NA,1919794116,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,23.5.14.11-12,NA,"Hipposideros Gray, 1831",australia,NA,NA,NA,"Oenpelli, near Port Darwin, N.T.",NA,NA,NA,NA
NA,yes,NA,1919795757,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,57.10.24.10,NA,"Rhinonicteris aurantia (Gray, 1845)",australia,NA,NA,NA,N. Australia.,NA,NA,NA,NA
NA,yes,NA,1919797455,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1845.5.13.5,NA,"Rhinonicteris aurantia (Gray, 1845)",australia,NA,NA,NA,"Vitnia, N. Australia.",NA,NA,NA,NA
NA,yes,NA,1919797678,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1857.10.24.10,NA,"Rhinonicteris aurantia (Gray, 1845)",australia,NA,NA,NA,N. Australia.,NA,NA,NA,NA
NA,yes,NA,1919799410,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1899.10.24.1,NA,"Hipposideros semoni Matschie, 1903",australia,NA,NA,NA,QUEENSLAND.,NA,NA,NA,NA
NA,yes,NA,1919801177,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1907.1.1.304,NA,"Hipposideros cervinus (Gould, 1854)",australia,NA,NA,NA,CAPE YORK.,NA,NA,NA,NA
NA,yes,NA,1919805993,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.5.14.10,NA,"Hipposideros ater Templeton, 1848",australia,NA,NA,NA,Genpalli.,NA,NA,NA,NA
NA,yes,NA,1919806060,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.5.14.9,NA,"Hipposideros ater Templeton, 1848",australia,NA,NA,NA,Genpalli.,NA,NA,NA,NA
yes,yes,81fe44df-0281-45fe-a325-772cae975e82,1043998779,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1892-653,"hipposideros cervinus gould, 1854","Hipposideros cervinus (Gould, 1854)",australie,NA,NA,NA,Cap York,NA,NA,NA,NA
yes,yes,8a091e53-d8eb-4971-95cb-2a2af2fafd1c,1043997428,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1878-463,"hipposideros cervinus gould, 1854","Hipposideros cervinus (Gould, 1854)",australie,NA,NA,NA,Cap York,NA,NA,NA,NA
NA,yes,NA,1044046780,NA,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1999-788,NA,"Hipposideros Gray, 1831",austria,NA,NA,NA,Vienne,NA,NA,NA,NA
yes,yes,8a12b4e3-88e1-47ad-8154-5832fc525b74,1211781550,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,83957,hipposideros caffer,"Hipposideros caffer (Sundevall, 1846)",benin,benue ?,NA,NA,"Pendjari Hotel, Pendjari Park",NA,NA,whole; wet,NA
yes,yes,c890a6f0-376e-4bd9-aece-dde10686d58c,1211781529,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,83959,hipposideros caffer,"Hipposideros caffer (Sundevall, 1846)",benin,benue ?,NA,NA,"Pendjari Hotel, Pendjari Park",NA,NA,whole; wet,NA
NA,yes,NA,2432543083,NA,009a76f6-0960-4a56-a116-63991e6bb037,NA,mammalia,zma.mam.23838,NA,"Hipposideros caffer (Sundevall, 1846)",benin,NA,NA,NA,road between Kandi and Malanville,1988,NA,alcohol >70%,NA
yes,yes,00ed8769-9946-448c-bdbb-be934e1addeb,1044001205,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1911-848,"hipposideros beatus k. andersen, 1906","Hipposideros beatus K.Andersen, 1906",bénin,NA,NA,NA,Ajargon,NA,NA,NA,NA
yes,yes,0b27d8d8-8907-40dd-9317-7e606ab5e7db,1268741650,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1911-849b,"hipposideros caffer sundevall, 1846","Hipposideros caffer (Sundevall, 1846)",bénin,NA,NA,NA,Aguagon,NA,NA,NA,NA
yes,yes,37bfe8b1-4dab-4dd8-98e8-b5c9f7dd4912,1268741625,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1911-849a,"hipposideros caffer sundevall, 1846","Hipposideros caffer (Sundevall, 1846)",bénin,NA,NA,NA,Aguagon,NA,NA,NA,NA
yes,yes,3ed8b389-9503-471c-8f83-47a936fa6e6d,1044026339,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-817,"hipposideros beatus k. andersen, 1906","Hipposideros beatus K.Andersen, 1906",bénin,NA,NA,NA,Aguagon,NA,NA,NA,NA
yes,yes,872114a1-cd5b-4362-9023-29a11590b1cf,1044001210,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1911-851,"hipposideros caffer sundevall, 1846","Hipposideros caffer (Sundevall, 1846)",bénin,NA,NA,NA,Aguagon,NA,NA,NA,NA
yes,NA,c0f3ddac-b8bf-4934-bdfc-9ab849ac7c77,NA,d0d1c390-e662-4980-97e3-ae0039a06de8,NA,NA,mammalia,NA,"hipposideros caffer (sundevall, 1846)",NA,bénin,NA,NA,NA,road between Kandi and Malanville,NA,NA,alcohol >70%,NA
yes,NA,4925bc6d-fb23-46a6-aa39-7dcb67aca054,NA,d0d1c390-e662-4980-97e3-ae0039a06de8,NA,NA,mammalia,NA,"hipposideros speoris (schneider, 1800)",NA,bhārat,pune,NA,NA,"Lohagadh, Malavali Village, Maval Taluka",NA,NA,alcohol >70%,NA
yes,NA,b8a7f0f5-5749-449d-be9f-8b753977d115,NA,d0d1c390-e662-4980-97e3-ae0039a06de8,NA,NA,mammalia,NA,"hipposideros speoris (schneider, 1800)",NA,bhārat,pune,NA,NA,"Lohagadh, Malavali Village, Maval Taluka",NA,NA,alcohol >70%,NA
yes,yes,0c8ee86e-15e1-4a1c-908b-61c39bafa11c,911744236,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,115199,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"GCWIHABA CAVES, SOUTH CAVE ENTRANCE",2009,NA,AL | alcoholic | tissue,NA
yes,yes,0d681797-c09c-4af6-9627-599608b05b06,911744057,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,115256,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"GCWIHABA CAVES, SOUTH CAVE ENTRANCE",2009,NA,SB | skeleton | skin | skull | tissue,NA
yes,yes,38d78808-2f91-41a1-bb2d-fed413789e22,911744248,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,115200,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"GCWIHABA CAVES, SOUTH CAVE ENTRANCE",2009,NA,AL | alcoholic | tissue,NA
yes,yes,3fbffc9c-5430-4597-aa56-de95063e12aa,911743423,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114239,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO (INSIDE CAVE)",2008,NA,SB | skeleton | skin | skull | tissue,NA
yes,yes,54f5438d-0a92-4a87-aadb-4cebe953a81c,911744096,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,115255,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"GCWIHABA CAVES, SOUTH CAVE ENTRANCE",2009,NA,SB | skeleton | skin | skull | tissue,NA
yes,yes,79b28902-fab3-4ee3-9a26-239f1d4e6684,911743479,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114243,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO",2008,NA,AL | alcoholic | tissue,NA
yes,yes,8432f3bf-98a9-40da-98a7-74a4e991ecae,911743469,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114246,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO (INSIDE CAVE)",2008,NA,AL | alcoholic | tissue,NA
yes,yes,86677209-19af-401c-bca9-7f26a4abc22a,911743413,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114245,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO (INSIDE CAVE)",2008,NA,SB | skeleton | skin | skull | tissue,NA
yes,yes,8adfc004-314f-4fb4-8fc1-aa1ed3e6e9e2,911743954,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,115205,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"GCWIHABA CAVES, SOUTH CAVE ENTRANCE",2009,NA,AL | alcoholic | tissue,NA
yes,yes,99835778-e644-45b4-aedc-07baacf8afce,911743735,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114934,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NCQUMTSA HILLS), 150 KM W TSAO (TSAU)",2009,NA,AL | alcoholic | tissue,NA
yes,yes,ab3502b2-7034-420f-8113-0922f0103d82,911744223,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,115204,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"GCWIHABA CAVES, SOUTH CAVE ENTRANCE",2009,NA,AL | alcoholic | tissue,NA
yes,yes,b432e0c5-8aa9-498c-98cf-9815f8619327,911743504,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114244,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO (INSIDE CAVE)",2008,NA,SB | skeleton | skin | skull | tissue,NA
yes,yes,c289b06f-5a88-4436-b8b4-d552843cbb71,911743471,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114242,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO, INSIDE THE CAVE",2008,NA,AL | alcoholic | tissue,NA
yes,yes,e3d5e176-9bfa-47f5-af74-9e24cff5e392,911743439,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114240,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W TSAO, INSIDE THE CAVE",2008,NA,SB | skeleton | skin | skull | tissue,NA
yes,yes,fa31355e-276c-4c77-9d83-685a225a76db,911743470,433646ab-571a-44f5-820e-25e0736b1113,854f70cc-55e3-4af2-9417-0f47d6c7902d,ttu,mammals,114241,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,north-west,NA,NA,"KOANAKA HILLS (NKUMSTA HILLS), 150 KM W OF TSAO (INSIDE CAVE)",2008,NA,AL | alcoholic | tissue,NA
yes,yes,0c4bbb22-1f42-4ee0-b2d4-d8cc9ee64a97,1319024545,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,367700,hipposideros vittatus,"Hipposideros vittatus (Peters, 1852)",botswana,NA,NA,NA,"Drodsky's Cave, Kai Kai, 25 Mi. SE.",1965,NA,Skin; Skull,NA
yes,yes,0feafd1d-1c5f-4801-9d04-33be697e877a,1317960330,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368676,hipposideros commersoni,"Hipposideros commersonii (E.Geoffroy, 1813)",botswana,NA,NA,NA,"Drodsky's Caves, 25 Mi SE Kai Kai",1965,NA,Fluid,NA
