idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,679fc29e-5d7a-4655-9cde-9fa14367bf6c,859477945,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184331,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake nyibor,1950,NA,Not Mounted,NA
yes,yes,6bebacaf-3eed-4724-8c6c-432953ca7820,859448753,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184512,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake Nyibor,1950,NA,"Skull, Fluid, Cranium and Mandible, Body with Skull Removed, Not Mounted, With Skin",NA
yes,yes,776ea200-2b0d-4859-b86e-e028e4bd2b35,859448761,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184514,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake Nyibor,1950,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,7f0b1f4d-b42e-47a6-9db4-9abef274e434,859448776,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184517,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake Nyibor,1950,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,8d84b30a-0a04-4bb9-9715-23c7d371bb61,859477958,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184335,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake nyibor,1950,NA,Not Mounted,NA
yes,yes,bdc113c3-aede-4802-b82f-4b316df736bb,859477955,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184334,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake nyibor,1950,NA,Not Mounted,NA
yes,yes,d7bcf54e-8db0-4eda-ba53-4c0426005e3f,859448766,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184515,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake Nyibor,1950,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,dcc6169e-b206-4032-872e-bfeaee097a26,859448771,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184516,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake Nyibor,1950,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,dcc6c28b-1444-4cb9-82cd-cd9f89422836,859477952,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184333,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake nyibor,1950,NA,NA,NA
yes,yes,e3052a61-ea43-45c4-bd1c-917c255bb9f2,859448757,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-184513,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,bahr el ghazal,yirol dist.,NA,Lake Nyibor,1950,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,0ff715ab-c2c7-4071-86af-597206a3cd09,859415186,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-82345,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,Northend,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,7ae730f4-b969-4f54-8cef-cc4b6600ad42,859415197,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-82347,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,Northend,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,8ac2e932-79aa-430f-b419-1335185b0a3b,859414745,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-82348,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,Northend,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,b361f233-a9f6-4643-a500-3e82e3f10ae4,859414754,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-82350,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,Northend,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,bdb640d4-3323-4ec2-ac1e-bdb33c1fb325,859379965,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-83389,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,North end,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,ccd2c034-9cc0-4691-bf4d-0f7644111764,859414750,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-82349,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,Northend,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,e3f1092e-8e8f-4adf-b2fe-adbd40daabca,859379969,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-83390,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,North end,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,ec6b1493-b829-4ca6-b545-ceffc735baac,859415191,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-82346,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,musran island,NA,NA,Northend,1927,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,08326242-b701-4d13-acdf-60045f0f35c1,1318036336,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368912,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1950,NA,Fluid,NA
yes,yes,0f1ad7e6-5368-4ed7-aff3-7ac0b18b16c6,1320121760,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368895,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,1418d6a0-3025-4b3d-94a8-18d911c22227,1319466070,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368902,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,29bd3d08-c7ef-4a7c-b2d7-6e2408b76b81,1317511679,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368910,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1950,NA,Fluid,NA
yes,yes,2adafdf8-4fde-441e-aab9-9d35df06965c,1317922271,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368899,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,37bccf61-acb6-43aa-b436-2c016b5ba9fc,1319128483,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252725,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,a`ali an-nil province,NA,Kaka,1928,NA,Fluid,NA
yes,yes,3873e57d-8990-4f4c-852a-d84229344120,1321692825,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368909,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,3b65ff68-c1f5-480d-9367-c1cd0a4d397d,1322725241,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252713,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,a`ali an-nil province,NA,"Kaka, 7 Mi S",1928,NA,Skin,NA
yes,yes,5aa6f874-f927-4fda-af8f-e80f44845dcc,1322404302,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368892,cardioderma cor,"Cardioderma cor (Peters, 1872)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,"Torit District, Lodwara",1950,NA,Fluid,NA
yes,yes,5ca8e4ed-3ab5-4f72-9e7a-8dce83f4d7e6,1319289530,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252726,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,a`ali an-nil province,NA,Kaka,1928,NA,Fluid,NA
yes,yes,62f2c009-552d-40e7-97f4-2e82a03eb5b2,1321600295,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368904,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,74271698-7427-48f6-a698-5c4277cd4e04,1317310872,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368905,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,79c6efdb-644c-4f21-a55b-fe7649b41b4b,1317790519,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368907,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,7d29e884-e7f9-48bb-a838-4f89ba0c2aa7,1322273213,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368898,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,89981cb9-7cae-4c74-847b-6f9a46f65243,1322161839,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252724,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,a`ali an-nil province,NA,Kaka,1928,NA,Fluid,NA
yes,yes,9123310a-17ea-44a8-84cd-8667aed77049,1318967940,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368894,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,9535d412-daad-4e90-bc67-bdac404c7040,1320082073,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368908,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,96a55666-cd11-44cf-8d17-08d97f357648,1322038149,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166509,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Nimule,1910,NA,Fluid,NA
yes,yes,a111d6a8-260e-4db2-8400-f808ed3fedd2,1322021185,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368896,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,b5286d16-45d5-4a43-9591-93223f9b2c9c,1319538207,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368900,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,b709e4a8-f6e0-4752-8589-fc1d20b65939,1320400464,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368911,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1950,NA,Fluid,NA
yes,yes,c09a769a-f294-46f7-8e83-1426d7fbff43,1321258075,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166640,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,el buheyrat province,NA,Shambe,1910,NA,Fluid,NA
yes,yes,c235ef44-c320-445c-95ee-0a3529f39bcd,1318585922,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166638,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Nimule,1910,NA,Fluid,NA
yes,yes,c65bb854-28a5-474b-b8cc-08fb579f7cc4,1317985360,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166623,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,NA,NA,"White Nile, Below Lake No",1910,NA,Fluid,NA
yes,yes,c9f6bceb-d690-4e8c-9bd0-bdadcab1d332,1319159497,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368893,cardioderma cor,"Cardioderma cor (Peters, 1872)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,"Torit District, Lodwara",1950,NA,Fluid,NA
yes,yes,d1a804b4-771d-4388-98be-2f6bb94934d5,1320833929,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368901,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,e0a75e44-4801-455e-9664-fd30e8549098,1320602803,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166624,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,NA,NA,"White Nile, Below Lake No",1910,NA,Fluid,NA
yes,yes,e520d9a4-8790-4cb4-9be7-8c5e5e40dc18,1321755323,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368897,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,ec3bcca9-1a43-44b9-a820-176da235069c,1320959440,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,297480,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Mongalla,1918,NA,Skin; Skull,NA
yes,yes,ec6d782b-0178-4f89-9497-7296ac7dd70d,1320875917,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368903,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,efec9421-131f-474c-9945-4962ec43a800,1320325836,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,368906,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,southern region,al-istiwa'iyah ash-sharqiyah,NA,Torit District,1949,NA,Fluid,NA
yes,yes,fd175846-67c8-4a79-bdcb-a34e35bced51,1317679232,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166639,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,southern region,el buheyrat province,NA,Shambe,1910,NA,Fluid,NA
yes,yes,05732ff2-a682-412b-a51d-ce623365209c,1318931371,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252720,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Gemeiza,1928,NA,Fluid,NA
yes,yes,1a2ca23c-e21c-40fe-80a2-658a4f9045b9,1322087790,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166604,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,NA,NA,NA,Uma River,1910,NA,Fluid,NA
yes,yes,24dcd369-1cfa-4704-a60d-2dd6a42d0244,1322243441,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252727,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Umbarbit,1928,NA,Fluid,NA
yes,yes,34896068-bd58-4c63-9c5d-cd12ce9a51f4,1321009413,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166626,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,NA,NA,NA,Renk,1910,NA,Fluid,NA
yes,yes,424720dd-35ed-43eb-9ab4-9db69737f194,1318601033,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252722,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Terrakka,1928,NA,Fluid,NA
yes,yes,6a7d04e9-66f1-4e9f-b0b6-986d9383f1cf,1317747517,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252721,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Gemeiza,1928,NA,Fluid,NA
yes,yes,80264685-e9da-482e-9ceb-eb0a25492fac,1317749589,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166625,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,NA,NA,NA,Renk,1910,NA,Fluid,NA
yes,yes,81c51329-ad22-45ca-ae3b-563fd24d8b97,1321295420,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252717,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Abukika,1928,NA,Fluid,NA
yes,yes,884e58e4-87fa-431a-894d-48cfbf7c4f8e,1322889516,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252729,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Umbarbit,1928,NA,Fluid,NA
yes,yes,932b2db1-6146-4475-b2ec-cbf08edeba8f,2274717031,a8413649-05d9-46da-b137-1317a709453f,717b3b87-0ebd-46b4-812b-4a29786798d9,umzc,vertebrates,e.5630.g,megaderma frons,Lavia frons frons,sudan,NA,NA,NA,White Nile,NA,NA,Whole specimen (mounted in spirit),NA
yes,yes,94521779-6fc0-4078-ac20-df9ee1fa5c5f,1320486339,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252728,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Umbarbit,1928,NA,Fluid,NA
yes,yes,97ec63c1-a3ca-402b-bc31-3b5aa105c3e7,1320237292,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252730,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Umbarbit,1928,NA,Fluid,NA
yes,yes,aaa176e7-4d55-4a2e-9020-1a1925bc98dd,1318162560,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252719,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Abukika,1928,NA,Fluid,NA
yes,yes,aaaaf189-55ee-48bf-8f2a-26eb90fce5a1,1320473585,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252723,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Dulaba,1928,NA,Fluid,NA
yes,yes,dced4cfb-da2f-4a29-889e-2cd539f12f90,1319578788,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,166622,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,NA,NA,NA,Gondokoro,1910,NA,Fluid,NA
yes,yes,df63ce1a-4fe4-454b-becd-d080f2f7f3cf,1322807411,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,252718,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Abukika,1928,NA,Fluid,NA
yes,yes,ec30b387-ee9b-462d-a8da-a3d083f6c842,1211777979,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,2410200181,lavia frons,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,White Nile,1924,NA,skin; skull,NA
yes,yes,f42f4682-19ae-477b-9f4a-8a70c200c7f2,1319837586,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,164938,lavia frons affinis,"Lavia frons affinis K.Andersen & Wroughton, 1907",sudan,NA,NA,NA,Mnyouri Jardin,1910,NA,Skull,NA
NA,yes,NA,1919797908,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1868.3.9.2,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Kartoum.,NA,NA,NA,NA
NA,yes,NA,1919798126,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1882.2.3.1,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Lado.,NA,NA,NA,NA
NA,yes,NA,1919799408,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1900.3.3.1,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Blue Nile.,NA,NA,NA,NA
NA,yes,NA,1919799426,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1900.3.3.2,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Blue Nile.,NA,NA,NA,NA
NA,yes,NA,1919799915,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1901.8.8.4,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,"Khartoum, S. of.",NA,NA,NA,NA
NA,yes,NA,1919799936,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1901.8.8.2,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Kara.,NA,NA,NA,NA
NA,yes,NA,1919800100,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1902.7.4.5,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Lake No White Nile.,NA,NA,NA,NA
NA,yes,NA,1919804324,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1914.3.8.12,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,"Kamisa, Dinda R.",NA,NA,NA,NA
NA,yes,NA,1919804625,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1915.3.6.2,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,White Nile.,NA,NA,NA,NA
NA,yes,NA,1919804643,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1915.3.6.3,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,White Nile.,NA,NA,NA,NA
NA,yes,NA,1919805146,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1917.10.4.1,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,"Menidi, Balu-el-ghazel.",NA,NA,NA,NA
NA,yes,NA,1919805338,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1920.5.27.1,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,Upper Nile.,NA,NA,NA,NA
NA,yes,NA,1919805456,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1921.1.8.1,NA,"Lavia frons (E.Geoffroy, 1810)",sudan,NA,NA,NA,"Malek, Upper Nile.",NA,NA,NA,NA
